st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52
NY,6/30/1992,35104,27939,7153,12,2,2843,321,217,104,0,0,26,312,271,41,0,0,49,1068849,11661,37,74758,12410,131,0,854,5959,164,0,496,642174,1190775,1114028,62585,20788,13957,6831,222207095,222207095,217715777,13313833,3465814,2185042,1280772,30386,27560,2826,257,332,88,2,1
NY,7/31/1992,39624,30604,9011,9,13,3705,351,235,116,0,0,40,360,307,53,0,0,57,980895,12019,5,72467,10243,153,0,869,6599,231,1,592,587800,1061383,991913,65627,18580,11231,7349,200282264,200282264,196009878,14018817,3165158,1782141,1383017,33961,29982,3979,283,382,85064,1198,129
NY,8/31/1992,41425,32730,8675,20,2,2864,267,198,69,0,0,34,357,282,75,0,0,45,725195,9500,11,58566,6588,130,0,553,6227,221,0,574,456174,818197,761009,50379,15031,7676,7355,154628307,154628307,151068976,10755376,2577978,1201041,1376937,35490,32078,3412,228,352,24744,266,61
NY,9/30/1992,46135,34674,11451,10,1,2840,305,212,93,0,0,29,413,308,105,0,0,47,741697,9835,10,55833,5802,134,0,651,7263,241,0,738,470300,841594,781153,48351,15155,6786,8369,160447073,160447073,156492574,10437324,2680966,1101643,1579323,37172,33847,3325,241,415,22436,326,58
NY,10/31/1992,49893,35450,14435,8,0,3090,363,256,105,2,0,47,432,314,117,1,0,29,747739,9433,29,54548,5645,134,0,614,7532,245,1,760,454035,803599,742003,48831,14734,6299,8435,155387763,155387763,151202211,10576575,2677026,1063321,1613705,37431,34512,2919,291,364,17794,181,226
NY,11/30/1992,44238,29667,14565,6,0,2589,287,206,81,0,0,31,368,276,92,0,0,42,698645,9096,23,46825,4884,93,0,510,6988,236,0,672,445226,785468,721879,42014,13891,5727,8164,151232755,151232755,146943929,9099533,2559326,996416,1562910,31376,28732,2644,246,351,15076,119,144
NY,12/31/1992,57108,37103,19997,8,0,3475,327,239,88,0,0,32,487,346,141,0,0,82,790044,9125,2,52971,5470,105,0,527,7870,267,0,688,484884,847005,774795,40470,14697,6045,8652,162808215,162808215,157885505,8856610,2715437,1061161,1654276,39615,35859,3756,273,453,37703,257,338
NY,1/31/1993,55015,36021,18987,7,0,2671,435,340,95,0,0,46,422,315,107,0,0,58,589304,8084,15,48375,4157,101,2,429,6030,246,4,629,388988,671901,610549,36600,12111,4978,7133,129586828,129586828,125265657,8017348,2246271,867475,1378796,39148,35156,3992,402,408,35243,214,329
NY,2/28/1993,49693,34049,15635,9,1,2106,392,300,92,0,0,62,433,346,87,0,0,100,562624,7271,42,37895,4379,81,0,374,6109,247,1,597,352859,616593,560322,30437,11690,4854,6836,119101511,119101511,115179238,6677557,2147362,819664,1327698,36719,33060,3659,361,465,24271,178,248
NY,3/31/1993,60475,41889,18571,15,0,2568,348,256,92,0,0,72,635,513,122,0,0,131,661944,8606,64,40907,4755,108,0,485,7833,290,2,878,421689,732993,665008,32549,14393,5576,8817,141873685,141873685,137083661,7186328,2679876,929815,1750061,45274,41318,3956,338,687,25091,148,286
NY,4/30/1993,58295,39051,19223,21,2,2156,354,258,96,0,0,72,584,490,93,1,1,90,608977,6994,34,34632,4590,119,2,456,7964,274,1,849,361618,620956,562230,31648,13258,4902,8356,120039717,120039717,115737424,7000677,2481309,811623,1669686,41509,38088,3421,321,564,21582,134,251
NY,5/31/1993,48076,32343,15724,9,0,1751,321,216,105,0,0,78,399,327,72,0,0,99,516474,5983,30,27826,4261,105,0,483,6987,254,0,789,315677,542932,492932,25950,12511,4845,7666,104212687,104212687,100609940,5766751,2353178,814097,1539081,34440,31669,2771,274,402,19249,169,226
NY,6/30/1993,53297,35530,17760,7,0,1945,356,249,107,0,0,62,443,334,108,1,0,100,545830,6399,35,30453,4276,115,0,597,6962,275,0,865,347464,596916,544024,27407,13143,5138,8005,114284337,114284337,110488946,6101848,2498074,875607,1622467,37848,34707,3141,275,395,23897,271,300
NY,7/31/1993,68422,43476,24945,1,2,1874,489,314,175,0,0,36,448,338,110,0,0,80,515118,5702,22,27203,4105,77,1,449,6271,255,0,782,313299,523793,478958,25635,11117,4459,6658,99728959,99728959,96451658,5683381,2123556,774347,1349209,46008,43165,2843,336,392,19726,156,287
NY,8/31/1993,66013,46072,19930,11,2,2320,374,274,99,1,0,32,430,312,117,1,1,84,551165,5231,18,26852,4340,59,0,416,5671,199,0,811,403132,602881,555511,24118,11648,5022,6626,114957487,114957487,111673694,5326722,2229577,880302,1349275,49769,46066,3703,302,399,18648,165,274
NY,9/30/1993,53566,35281,18262,23,0,1929,343,206,135,2,0,36,504,345,157,2,0,86,520302,5435,36,27975,3991,67,0,379,5549,215,0,773,395421,538263,492128,27341,10265,4359,5906,102066888,102066888,98822753,6055947,1962764,755524,1207240,38615,34989,3626,232,396,14636,166,212
NY,10/31/1993,30305,16744,13556,5,0,1504,194,76,118,0,0,16,223,125,96,2,0,57,438255,4524,36,24655,3423,60,0,303,5068,186,0,672,358867,457434,418830,22790,8892,3698,5194,87222296,87222296,84485039,5054457,1709167,661726,1047441,18388,16597,1791,75,163,11015,100,141
NY,11/30/1993,19856,7131,12719,6,1,1483,163,80,83,0,0,8,134,68,66,0,0,10,365962,4209,22,20851,2920,64,0,223,4460,155,0,554,315616,388475,353203,18733,7507,3085,4422,73951626,73951626,71437287,4122386,1439663,551408,888255,7616,7033,583,82,61,9039,84,121
NY,12/31/1993,58785,41245,17533,7,2,1857,498,407,91,0,0,60,506,411,95,0,0,67,455696,4584,34,25688,3874,76,0,347,4929,147,0,625,374563,497728,452395,23029,8954,4255,4699,96739467,96739467,93505262,5187313,1779544,825063,954481,46888,41197,5691,474,509,14269,104,198
NY,1/31/1994,39643,21056,18581,6,2,1359,415,342,73,0,0,70,280,189,91,0,0,78,283297,3341,32,17265,2455,65,0,230,2939,92,0,300,247772,297343,264223,16450,5198,2659,2539,57598438,57598438,55081931,3699518,993290,488608,504682,24624,20999,3625,408,265,9162,70,122
NY,2/28/1994,19707,11795,7909,3,0,1195,196,153,43,0,0,59,226,161,65,0,0,43,190453,2434,26,11657,2154,56,0,199,2356,87,0,242,163003,193794,171729,10672,4186,2224,1962,37961757,37961757,36299766,2401158,776098,388597,387501,13929,11682,2247,211,204,4915,32,78
NY,3/31/1994,8073,1352,6720,1,0,578,47,24,23,0,0,8,54,18,36,0,0,3,116695,1809,24,8507,998,13,0,142,1598,71,0,109,85693,104190,88821,7168,1803,841,962,19971688,19971688,18771423,1629604,339019,152662,186357,1669,1339,330,30,20,3220,15,61
NY,4/30/1994,6566,289,6277,0,2,201,47,5,42,0,0,1,36,3,33,0,0,0,45412,568,18,2111,333,8,0,36,641,18,0,23,35871,42570,33406,1613,493,221,272,7739052,7739052,7031656,360256,87755,38296,49459,384,288,96,6,4,1639,12,29
NY,5/31/1994,1305,178,1127,0,0,60,6,0,6,0,0,0,5,1,4,0,0,0,11472,156,5,633,167,7,0,11,157,12,0,26,6301,8122,6281,581,81,30,51,1470535,1470535,1330288,120689,14552,5210,9342,231,194,37,0,2,439,1,10
NY,6/30/1994,64,45,19,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1303,93,0,128,13,7,0,0,19,0,0,12,675,1049,864,145,20,0,20,197390,197390,184174,35718,4279,0,4279,46,45,1,0,0,13,0,0
NY,7/31/1994,21,3,18,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,702,30,0,22,1,4,0,0,11,0,0,4,192,272,237,26,2,2,0,54427,54427,50815,7214,208,208,0,3,3,0,0,0,0,0,0
NY,8/31/1994,9,2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,569,18,0,24,13,2,0,0,19,0,0,0,204,336,295,23,1,1,0,69085,69085,66913,5314,499,499,0,2,2,0,0,0,1,0,0
NY,9/30/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OH,10/31/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OH,11/30/1991,15744,15660,42,42,640,481,0,0,0,0,0,0,0,0,0,0,0,0,8270,27,0,2,5,0,0,0,0,0,0,0,28,18,18,1,0,0,0,5318,3067,3067,76,0,0,0,0,0,0,0,0,0,0,0
OH,12/31/1991,28848,27579,475,794,968,1308,17,13,1,3,0,1,12,11,0,1,0,0,108741,2766,718,3635,81,21,0,0,56,14,0,0,64895,104068,100827,3558,0,0,0,17476657,17469721,17025702,651152,0,0,0,0,0,0,0,0,0,0,0
OH,1/31/1992,21438,20037,1025,376,857,766,265,262,1,2,0,10,75,69,1,5,0,2,242876,6069,534,9633,656,54,0,18,234,38,0,6,116025,256322,247371,10048,0,0,0,42879385,42711602,41537175,1853959,0,0,0,109,105,4,0,0,6,0,0
OH,2/29/1992,10645,9397,996,252,329,417,95,89,5,1,0,7,77,73,3,1,0,7,197159,7262,284,13879,1466,72,0,65,715,68,0,28,108858,227026,218700,11043,0,0,0,37672332,37446119,36339895,2009381,0,0,0,339,322,17,0,0,10,0,0
OH,3/31/1992,10320,8914,1162,244,257,179,65,53,8,4,0,5,254,250,3,1,0,11,216760,10003,184,10606,1441,91,0,104,1319,109,0,48,119981,241996,233344,11739,0,0,0,40415639,40160253,39002884,2158062,0,0,0,391,374,17,0,0,3,0,0
OH,4/30/1992,10308,8751,1333,224,236,109,47,39,8,0,0,4,252,247,5,0,0,16,214327,10779,138,9420,1373,119,0,84,1879,137,0,65,120981,248279,240089,10974,0,0,0,41516193,41455303,40353025,1999909,0,0,0,5773,5547,226,0,0,18,0,0
OH,5/31/1992,9959,8419,1400,140,351,127,38,36,2,0,0,2,221,214,7,0,0,12,205541,10259,131,9696,1290,121,0,83,2409,165,0,110,123595,245181,236262,11356,0,0,0,41035849,40969388,39781503,2072230,0,0,0,9763,9434,329,0,0,11720,0,0
OH,6/30/1992,11305,9350,1730,225,510,230,38,34,4,0,0,6,231,219,12,0,0,18,166517,10334,159,8423,918,141,0,68,2797,225,0,157,103444,193735,185011,9458,0,0,0,32714851,32663043,31508628,1722096,0,0,0,9100,8741,359,0,0,11839,0,0
OH,7/31/1992,13037,10970,1802,265,600,312,43,37,4,2,0,4,208,203,5,0,0,15,164738,9900,231,7168,721,145,2,83,3304,231,0,207,100978,196482,188456,8201,0,0,0,33234270,33188700,32142169,1497220,0,0,0,11133,10718,415,0,0,4911,0,0
OH,8/31/1992,14033,11543,2200,290,589,158,71,60,5,6,0,3,304,272,29,3,0,13,154024,8207,158,6033,693,112,0,38,3242,267,0,201,91679,178841,171781,7445,0,0,0,30516253,30487311,29548045,1379880,0,0,0,11417,11056,361,0,0,3950,0,0
OH,9/30/1992,13975,10649,3080,246,419,384,43,35,8,0,0,4,276,246,28,2,0,16,208456,8315,163,7075,820,123,0,65,3721,255,0,189,111042,236343,223772,8805,0,0,0,41627816,41557333,39828769,1607077,0,0,0,14333,13775,558,0,0,4272,0,0
OH,10/31/1992,12960,8560,4123,277,333,389,71,57,13,1,0,2,324,279,41,4,0,14,183298,8040,134,6833,780,139,0,49,3676,250,0,210,115424,223724,211601,8806,0,0,0,39076291,39004617,37386224,1634471,0,0,0,11324,10929,395,0,0,4466,0,0
OH,11/30/1992,12675,8005,4463,207,434,365,60,48,10,2,0,5,251,203,46,2,0,23,173924,6816,147,7014,789,86,0,74,3415,249,0,214,99619,190119,179187,8102,0,0,0,33236814,33184329,31731365,1487478,0,0,0,10330,9894,436,0,0,7920,0,0
OH,12/31/1992,16314,10717,5315,282,849,400,77,60,15,2,0,3,362,307,49,6,0,29,186931,8382,122,7484,857,134,0,62,3789,336,1,210,117872,223795,209989,9407,0,0,0,39356891,39299614,37492477,1735783,0,0,0,15067,14557,510,0,0,11183,0,0
OH,1/31/1993,16123,11048,4805,270,832,454,62,56,6,0,0,2,310,248,56,6,0,24,181198,7273,117,7047,777,109,0,55,3497,321,0,194,120369,228454,214574,9034,0,0,0,40917484,40864991,39066747,1705839,0,0,0,20740,20172,568,0,0,7279,0,0
OH,2/28/1993,13159,8681,4245,233,545,442,34,24,9,1,0,0,394,347,46,1,0,23,178108,6415,156,6783,854,77,0,85,3474,308,0,212,107986,208790,197474,8490,0,0,0,37600678,37547515,36088264,1635514,0,0,0,13031,12406,625,0,0,6331,0,0
OH,3/31/1993,15057,9906,4807,344,488,326,49,31,15,3,1,2,454,375,78,1,0,30,221215,7575,192,8303,1029,80,0,72,4246,436,0,244,127423,243597,229639,9644,0,0,0,43935083,43874351,42066539,1870388,0,0,0,13961,13500,461,0,0,7525,0,0
OH,4/30/1993,13379,8576,4555,248,365,238,103,73,26,4,0,0,357,316,39,2,0,30,164406,6063,178,6824,904,59,0,49,3639,376,0,333,110729,208580,196031,8746,0,0,0,37258800,37213547,35606265,1661453,0,0,0,11615,11202,413,0,0,7466,0,0
OH,5/31/1993,11705,7418,4084,203,265,264,57,46,11,0,1,2,245,200,43,2,0,18,139771,5422,192,5323,873,65,0,48,3229,307,0,221,90188,169743,158595,6743,0,0,0,29870709,29834586,28412847,1268155,0,0,0,10317,9975,342,0,0,6435,0,0
OH,6/30/1993,13510,8170,5097,243,318,177,59,37,19,3,0,3,254,199,53,2,0,18,159807,5577,140,5346,956,102,0,38,3375,388,0,233,93844,176112,164346,6148,0,0,0,30716195,30662751,29154866,1141551,0,0,0,11580,11280,300,0,0,7007,0,0
OH,7/31/1993,41516,9505,31627,384,382,196,87,57,28,2,0,2,310,248,59,3,0,13,170106,5062,150,5138,862,94,0,30,3153,386,0,273,101096,185204,173842,6485,0,0,0,32278347,32249265,30797501,1194085,0,0,0,13925,13591,334,0,0,6530,0,0
OH,8/31/1993,18155,8248,9686,221,253,220,48,36,11,1,1,2,310,240,69,1,0,12,174109,5133,156,4983,870,100,0,59,3249,446,0,292,113176,204190,194394,5911,0,0,0,38485875,38458045,37203981,1107466,0,0,0,34088,33648,440,0,0,5345,0,0
OH,9/30/1993,14048,7067,6817,164,219,160,74,52,22,0,0,0,256,196,60,0,0,9,152427,4590,96,5727,785,98,0,74,3180,394,0,265,95149,174917,163901,6047,0,0,0,30841820,30811651,29399335,1133307,0,0,0,9663,9364,299,0,0,5801,28,74
OH,10/31/1993,7261,1792,5318,151,50,244,25,10,13,2,0,2,129,62,65,2,0,5,132207,4182,122,5427,703,74,0,68,2905,383,0,266,78071,144741,135037,5694,0,0,0,25609731,25575547,24339315,1075685,0,0,0,4803,4629,174,0,0,5337,25,63
OH,11/30/1993,6725,691,5925,109,36,178,18,4,13,1,0,0,62,3,51,8,0,2,128913,3224,0,4687,637,87,0,71,2644,310,0,192,61305,113180,105097,4532,0,0,0,20064902,20034436,19014181,846144,0,0,0,430,385,45,0,0,6471,42,98
OH,12/31/1993,27407,19056,8194,157,647,190,131,95,26,10,2,0,412,342,66,4,0,4,145226,3905,0,5220,722,85,0,46,2639,278,0,171,79906,168545,157381,5805,0,0,0,30350185,30295734,28882473,1111258,0,0,0,16507,15958,549,0,0,15591,109,291
OH,1/31/1994,13970,7426,6368,176,330,180,96,81,14,1,0,0,221,158,61,2,0,5,101230,2852,140,3622,505,54,0,19,1573,169,0,127,54594,99181,91101,3281,0,0,0,17891998,17847892,16846311,624542,0,0,0,7214,6981,233,0,0,11036,68,190
OH,2/28/1994,5889,2806,2968,115,150,133,27,21,6,0,0,1,116,86,29,1,0,5,71264,2109,40,2927,420,31,0,25,1190,109,0,132,41490,76297,70327,2862,0,0,0,13830565,13789472,13062937,544248,0,0,0,4646,4367,279,0,0,7325,81,137
OH,3/31/1994,2978,266,2692,20,8,107,5,2,3,0,0,0,51,13,38,0,0,3,38202,1409,21,1695,169,25,0,23,705,75,0,49,25097,44743,40505,1530,0,0,0,7853714,7826583,7351867,266358,0,0,0,589,554,35,0,0,6476,86,131
OH,4/30/1994,1956,57,1883,16,0,53,14,1,12,1,0,1,15,4,11,0,0,1,14122,410,28,541,69,1,0,7,200,19,0,13,9135,15416,13508,452,0,0,0,2662650,2643117,2446320,78600,0,0,0,83,81,2,0,0,1344,2,10
OH,5/31/1994,105,24,74,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2544,124,4,175,14,1,0,1,40,5,0,2,2709,3964,3499,145,0,0,0,681894,669566,621629,21645,0,0,0,19,18,1,0,0,272,1,3
OK,10/31/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,11/30/1991,1186,633,340,213,3,0,7,6,0,1,0,0,14,9,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,12/31/1991,8041,7335,18,789,0,504,221,219,2,0,0,14,43,41,0,2,0,11,17261,791,20,599,596,17,0,0,49,0,0,0,17996,17354,16927,603,725,529,45,2853159,2742098,2699500,104167,113886,91458,7831,6007,6007,0,174,18,10,0,0
OK,1/31/1992,3298,2873,37,445,1,223,60,58,1,1,0,5,64,51,1,2,0,3,34898,2058,52,1978,1002,31,0,0,194,0,0,0,37959,35965,35079,1975,15859,977,191,9924646,5594364,5586980,329625,242549,170304,34364,3589,3589,0,84,42,15,0,0
OK,2/29/1992,2436,2014,76,400,1,100,41,40,1,0,0,4,58,58,0,0,0,4,37308,4937,37,2021,1094,45,0,0,374,0,0,0,39722,37612,36663,2056,1869,1022,303,6192976,5842827,5746808,345557,291123,172633,72010,2146,2146,0,42,65,7,1,0
OK,3/31/1992,2509,2026,147,387,4,184,52,52,0,0,0,8,75,72,2,1,0,7,48649,5834,39,2469,1393,80,0,0,660,0,0,0,51402,48820,42595,2564,2611,1345,656,8031062,7604577,7481864,425120,413983,226683,123886,2190,2190,0,54,68,46,2,0
OK,4/30/1992,2257,1743,144,370,3,110,49,47,2,0,0,4,55,52,2,1,0,15,46198,5012,47,2701,1393,131,0,0,719,0,0,0,49115,46385,45165,2712,2624,1275,728,7689969,7235241,7116203,453369,420801,216973,137603,1822,1822,0,52,52,131,6,15
OK,5/31/1992,2087,1560,195,332,5,96,34,33,1,0,0,0,58,58,0,0,0,8,44916,8788,25,47176,1220,149,0,0,742,0,0,0,45542,43211,42124,2301,2477,1150,736,7040640,6653492,6548578,384367,395177,191568,140666,1547,1547,0,33,61,1232,30,8
OK,6/30/1992,2480,1931,166,383,11,97,26,25,1,0,0,3,66,63,3,0,3,5,42858,5205,2,2177,1107,84,0,0,967,0,0,0,44994,42756,41803,2190,5997,5036,961,6924203,6562661,6469100,357751,417231,165369,183348,1930,1930,0,20,61,2647,81,6
OK,7/31/1992,2833,2220,198,415,0,116,46,44,2,0,0,3,54,52,2,0,0,11,34062,6055,34,1871,856,132,0,0,923,0,0,0,37263,35195,34307,2036,2206,753,955,5911436,5571616,5486601,337516,360966,124727,180354,2175,2175,0,43,50,1278,42,18
OK,8/31/1992,2918,2242,199,477,4,132,38,36,2,0,0,5,69,64,4,1,0,11,33185,6899,24,1651,780,156,0,0,877,0,0,0,34983,33270,32418,1686,1912,654,870,5639236,5352828,5272504,285066,315828,106614,164155,2171,2171,0,38,61,968,18,21
OK,9/30/1992,2708,2076,220,412,0,137,44,36,8,0,0,6,89,83,6,0,0,22,38639,5187,16,1721,787,104,0,0,1029,0,0,0,40464,38655,37637,1760,2198,733,1011,6618202,6309425,6212012,305367,363170,117771,193003,2077,2077,0,41,77,945,20,19
OK,10/31/1992,2637,1983,232,422,1,121,35,24,11,0,0,5,89,86,3,0,0,20,33863,6219,12,1690,705,140,0,0,976,0,0,0,35799,33954,33070,1734,2045,655,977,5899161,5589831,5504880,303263,339228,106219,186119,2025,2025,0,32,86,799,21,28
OK,11/30/1992,2651,1991,346,314,0,145,34,28,3,3,0,5,95,88,7,0,0,12,32802,3621,22,1608,632,78,0,0,1011,0,0,0,34561,32909,31914,1624,1932,577,996,5691306,5403110,5307721,286377,325900,93889,192363,1891,1891,0,29,87,1469,27,30
OK,12/31/1992,3039,2212,404,423,2,165,57,53,2,2,0,2,123,108,14,1,0,19,38242,4773,34,1890,693,105,0,0,1355,0,0,0,40223,38300,36948,1899,2428,632,1344,6640116,6310466,6180040,327717,422644,105393,263330,2301,2301,0,52,105,1800,38,23
OK,1/31/1993,2680,1989,297,394,2,143,55,48,7,0,0,6,116,107,9,0,0,20,30694,5052,36,1708,662,107,0,0,1243,0,0,0,32536,30712,29699,1772,2161,557,1250,5407400,5099862,4995465,304542,390190,98207,245926,1898,1898,0,43,91,1123,22,27
OK,2/28/1993,2377,1749,239,389,1,133,30,30,0,0,0,7,127,118,7,2,0,15,29298,4323,33,1637,668,84,0,0,1464,0,0,0,30990,29309,28198,1664,2328,555,1459,5149743,4867123,4755980,281995,429143,96418,291395,1786,1786,0,35,120,1235,25,38
OK,3/31/1993,2766,1868,361,537,3,146,43,38,4,1,0,7,139,133,6,0,1,20,33658,4615,41,1888,660,84,0,0,1904,0,0,0,35671,33732,32439,1930,2875,613,1895,5955467,5627573,5497536,327010,534463,105215,379789,1984,1984,0,38,147,1474,14,53
OK,4/30/1993,2536,1804,322,410,2,143,41,37,4,0,0,6,119,107,11,1,0,21,27557,3215,8,1651,662,78,0,0,1691,0,0,0,29258,27554,26401,1693,2536,574,1676,4905625,4614951,4496813,289886,469899,99072,332259,1860,1860,0,30,96,1084,18,50
OK,5/31/1993,2229,1599,290,340,0,104,41,37,4,0,0,1,104,95,7,2,1,9,26175,3401,22,1447,641,73,0,0,1557,0,0,0,27712,26213,25164,1473,2406,587,1542,4646864,4390149,4287855,255237,447960,103174,306859,1591,1591,0,38,85,1054,35,61
OK,6/30/1993,2369,1815,233,321,1,115,28,23,4,1,1,5,79,66,12,1,0,15,31241,2428,38,1671,708,64,0,0,1705,0,0,0,32909,31184,30165,1698,2659,642,1690,5526140,5230942,5136810,293379,494517,113033,336951,1965,1965,0,29,89,1258,28,78
OK,7/31/1993,5603,5079,208,316,2,149,27,26,1,0,0,3,83,69,13,1,0,19,28982,3003,25,1647,522,72,0,0,1242,0,0,0,30671,28930,28089,1697,1970,486,1240,5310357,5007601,4926773,299905,360999,86043,243678,4745,4745,0,23,70,988,22,58
OK,8/31/1993,2405,1776,280,349,0,135,20,19,1,0,0,1,64,59,4,1,0,10,32848,2361,26,1724,528,47,0,0,1256,0,0,0,34613,32782,31945,1770,2029,491,1250,5996650,5667229,5588342,321517,372977,86482,250160,2145,2145,0,19,65,1120,24,49
OK,9/30/1993,2351,1742,282,327,2,109,18,15,2,1,0,1,68,60,7,1,0,14,29366,2202,22,1970,439,42,0,0,1032,0,0,0,31259,29258,28299,1980,1578,343,1011,5433919,5075279,4984754,358187,287046,58268,201013,1802,1802,0,13,62,1005,27,55
OK,10/31/1993,889,399,256,234,0,59,14,5,9,0,0,1,29,18,8,3,0,5,22384,2636,10,1576,306,70,0,0,767,0,0,0,23925,22349,21532,1563,1259,273,771,4073654,3790038,3708408,282830,227721,45096,155402,614,614,0,9,24,952,18,35
OK,11/30/1993,550,35,324,191,1,46,3,1,2,0,0,2,7,0,7,0,0,4,18381,1268,15,1231,230,35,0,0,696,0,0,0,19476,18280,17540,1190,1068,214,681,3280756,3064463,2991508,215824,192504,34067,136388,30,30,0,0,0,1432,19,49
OK,12/31/1993,3928,3199,330,399,1,142,61,56,1,4,0,3,119,112,5,2,0,19,23592,1527,55,1338,581,47,0,0,798,0,0,0,25281,23705,22491,1564,1389,358,789,4313734,4030361,3909904,282624,241632,56850,154721,3035,3035,0,53,100,2443,30,79
OK,1/31/1994,2150,1582,204,364,2,118,31,29,1,1,0,3,64,62,1,1,0,7,14155,1590,35,925,308,55,0,0,494,0,0,0,15303,14241,13505,1050,862,216,484,2569412,2379148,2309858,189185,147412,35607,94775,1622,1622,0,28,63,2093,32,60
OK,2/28/1994,952,642,101,209,1,63,35,33,2,0,0,0,25,25,0,0,0,6,9925,1110,24,613,351,34,0,0,410,0,0,0,10607,9934,9323,665,785,278,407,1783566,1664253,1607129,118554,141282,51522,78276,811,811,0,37,31,1240,21,48
OK,3/31/1994,171,10,111,50,0,23,0,0,0,0,0,0,2,0,2,0,0,3,4747,799,9,320,194,31,0,0,191,0,0,0,5084,4741,4320,340,425,188,191,805894,746643,712331,58688,72995,35615,33105,31,31,0,0,0,1257,48,53
OK,4/30/1994,113,1,74,38,2,5,0,0,0,0,0,0,1,0,1,0,0,0,823,328,0,88,24,10,0,0,34,0,0,0,908,813,671,93,56,15,34,118431,102569,93084,15770,5452,778,4501,4,4,0,0,0,117,0,7
OK,5/31/1994,20,0,7,13,0,4,2,0,0,2,0,0,0,0,0,0,0,0,163,89,3,19,4,4,0,0,2,0,0,0,190,172,148,18,7,4,2,24504,21594,19812,2910,297,165,86,1,1,0,0,0,29,0,0
OK,6/30/1994,23,0,2,21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,6,3,3,1,0,0,0,641,173,173,212,0,0,0,0,0,0,0,0,1,0,0
OK,7/31/1994,23,1,5,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,2279,68,68,0,0,0,0,0,0,0,0,0,2,0,0
OK,8/31/1994,20,0,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1422,0,0,1422,0,0,0,0,0,0,0,0,0,0,0
OK,9/30/1994,23,1,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,96,96,96,0,0,0,0,0,0,0,0,0,1,0,0
OK,10/31/1994,15,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,1,0,0
OK,11/30/1994,15,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,12/31/1994,13,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1/31/1995,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,2/28/1995,11,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,3/31/1995,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,4/30/1995,7,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
